PRR (Hz),PW (us),pos Delay (us),pos PW (us),pos Setpoint (V),y1,dep_rate_A_per_s,Ipk (A),BatchNr,FitNr
611.7529511452,198.3541719615,2.0304326033,31.0237758979,2.8342595324,2.3777588131,2.77817339722604,0.1116879273,105,105.0
205.4803151637,278.8191862404,34.2981880838,39.4960066304,80.1965234801,2.0308227115,2.3728132561166,0.2536883536,106,106.0
633.8213376701,123.9504570141,3.1264113681,39.6265032515,5.246721115,2.2741841303,2.6571567378425205,0.1861431715,107,107.0
744.5620203391,108.4040567279,3.6993979556,1.4346168935,76.025811024,2.2304360795,2.6060415152878003,0.1870170514,108,108.0
673.3604803681,285.7604851946,18.4001937783,39.9538291991,7.429841347,2.4111569698,2.8171958035143203,0.0666645541,109,109.0
445.0889682397,294.2978095263,38.9808181599,36.3945092261,0.5099094473,2.3074727655,2.6960511792102,0.1099536637,110,110.0
270.7401446998,101.1246917769,3.3017892661,18.6351909861,95.2477208339,1.8285773906,2.13650982317704,0.5022009088,111,111.0
434.7497275099,212.2147224844,1.9693297786,9.7602005675,95.3807590529,2.2759561067,2.65922711506828,0.1489172365,112,112.0
208.7883478031,281.572679244,5.6851264015,37.5487979129,90.2878245339,2.1594467299,2.5230975592151603,0.2510869582,113,113.0
319.7464134544,113.2493270561,9.5977510088,27.3378108069,0.898496341,2.0048043926,2.3424134523138402,0.3757784887,114,114.0
611.3812617958,202.9112759978,38.695601068,5.1036263257,90.8900562674,2.2485085637,2.6271574058270803,0.1090831578,115,115.0
635.9092367813,297.2680687904,30.4386411011,39.8054200783,4.2717430741,2.293591692,2.6798325329328003,0.0701297073,116,116.0
643.9128115773,294.9765140191,1.7212664825,34.1641994193,81.9387411699,2.32532838,2.7169136791920003,0.070993465,117,117.0
226.2001065537,203.2118588686,3.7492012894,35.4870757088,92.7078502253,2.0268830442,2.36821014884328,0.2926519264,118,118.0
706.9941341877,102.1305684,30.4984933431,28.3304395527,91.1947458982,2.2722961104,2.6549507753913604,0.2181899341,119,119.0
