PRR (Hz),PW (us),pos Delay (us),pos PW (us),pos Setpoint (V),y1,dep_rate_A_per_s,Ipk (A),BatchNr,FitNr
783.2944545895,83.5412005428,39.6685023108,39.3956414238,81.9970177487,0.7959074377,0.5753121404521926,0.1348946691,1,
4755.1423870027,74.7905082442,3.2724347422,39.7765559703,97.5722732954,0.7529309499,0.5442471019638162,0.0235475211,1,
1431.6570058465,99.7320392122,8.4305177839,39.5006750897,17.0826916583,0.8675444071,0.6270940641393498,0.0588738639,1,
4878.645600751,85.8831787249,37.4910688307,37.322469838,15.4173321091,0.7461864136,0.5393718948337968,0.0190458586,1,
4446.1297530681,39.4159023697,2.0577879087,8.1980041787,3.8251527585,0.9192262378,0.6644516552788764,0.0502153672,1,
4973.121374473,45.0543322181,2.4589419956,2.6719516888,7.6882912777,0.754807761,0.545603732345718,0.0358418982,1,
710.9522856772,90.7456066553,37.8986015422,1.6327018663,79.0250354446,0.7419811127,0.5363321435418426,0.1324707488,1,
4491.8471358716,13.6955095967,39.079074888,8.9554632455,10.9050386585,0.7181461121,0.5191032993781398,0.106668685,1,
1233.367761597,99.198350939,38.5397430249,34.1530333459,98.0833660811,0.7596559938,0.5491082192464044,0.0687443208,1,
2006.0891594738,40.7549272804,39.8057213356,3.2499331981,77.9698811471,0.8953163657,0.6471686911498565,0.1236388257,1,
4875.2289291471,22.7184688812,39.512542401,31.2788908556,98.8943226635,0.722356429,0.5221466764255019,0.0787875292,1,
855.0804100931,90.0182162644,7.1558808424,37.1749604493,4.1565147229,0.6860355142,0.49589253901329955,0.1106507432,1,
4836.3876789808,88.5698620882,18.9155097054,36.8538790569,6.6127139144,0.7205832717,0.5208649709490846,0.0185249047,1,
1020.1844930649,37.4197604414,37.3957460849,35.5446451902,1.2811542489,0.9875706479,0.7138535919867403,0.2844209222,1,
644.892827794,58.0355274538,4.8659014408,0.3824122623,59.82870562,0.639752698,0.462437560716924,0.2549806162,1,
3870.606932044,28.7593296682,2.6243663263,37.9516741633,99.4347007014,0.7705102125,0.556954060983075,0.0813848758,1,
689.6687611938,80.1661137585,38.6344707417,1.1738975719,26.2083938345,0.6619193553,0.47846046294634137,0.156021644,1,
798.8920580596,41.1958445935,15.6091573806,5.1969416067,99.6906510554,0.8425635646,0.6090369619083348,0.3238163738,1,
3488.6552080512,6.0793362418,1.8939716802,0.4283824936,80.0185219385,0.3750289205,0.27108515483637896,0.1910004593,1,
739.7318281233,5.6812790083,7.2398085054,37.5081150606,6.8252451718,0.2254187675,0.162941251062165,0.5645365519,1,
4906.7847851664,5.7965502096,2.1990489713,34.7986017168,37.5758031383,0.6403194171,0.46284720681772973,0.1885765391,1,
860.5113320053,95.7969545946,37.553340164,22.0454072952,99.9611744657,0.8880425633,0.6419109103706454,0.1016467434,1,
3884.5693130046,90.5825641798,3.0080109998,7.5956247374,94.7789190337,0.7747459807,0.5600158351972266,0.0225089874,1,
3499.2126904428,47.9016531119,39.6911870958,36.8679511175,10.6534471735,0.9357883324,0.6764233666153512,0.0512545758,1,
4974.8724341393,37.2029488394,39.2874540719,28.6124824733,6.1092572287,0.7896129338,0.5707622338421243,0.0469256648,1,
658.6473058909,46.5992570296,39.4723294498,39.880611524,48.5140169039,0.8022906552,0.5799261726234576,0.3268462741,1,
4352.2011816502,29.8158960836,36.5796929388,1.9011080638,94.2073866725,0.7124953259,0.5150186963829042,0.0666665785,1,
3818.1209638715,28.8978878362,3.6171198082,38.3919711784,5.5322665721,0.7639109452,0.5521838598064776,0.0808659463,1,
2980.7015348226,54.9166583503,2.9103609538,0.505400002,15.2190325782,0.7295007737,0.5273108802597606,0.0541981003,1,
695.5895405263,47.7055774583,2.8136019632,7.7690299228,2.1046880633,0.8320514649,0.6014384167853862,0.3013046872,1,
4062.7502094954,53.2170737768,39.6090992359,36.2697772682,90.5316048302,0.7115902826,0.5143644966940188,0.0406917631,1,
4796.8468572944,89.3486854946,4.3810944189,38.464188464,20.8322727121,0.7097196339,0.5130123207290083,0.0183521532,1,
4890.0659732521,5.0044666929,34.9395519807,1.9333758578,43.6755523086,0.4555414575,0.329282676056385,0.1271019545,1,
2059.9553223699,5.1965963328,19.1926388494,1.4484906569,9.7937487997,0.3466460988,0.25056897276439444,0.3220854843,1,
